"","state","county","tract","block","H005007"
"22149","17","031","460500","3003",0
"22150","17","031","460500","3004",0
"22151","17","031","460500","3005",0
"22152","17","031","460500","3006",0
"22153","17","031","460500","3007",0
"22154","17","031","460500","3008",0
"22155","17","031","460500","3009",0
"22156","17","031","460500","3010",0
"22157","17","031","460500","3011",0
"22158","17","031","460500","3012",0
"22159","17","031","460500","3013",0
"22160","17","031","460500","3014",0
"22161","17","031","460500","3015",0
"22162","17","031","460500","3016",0
"22163","17","031","460500","3017",0
"22164","17","031","460500","3018",0
"22165","17","031","460500","3019",0
"22166","17","031","460500","3020",0
"22167","17","031","460500","3021",0
"22168","17","031","460500","3022",0
"22169","17","031","460500","3023",0
"22170","17","031","460500","3024",0
"22171","17","031","460500","3025",0
"22172","17","031","460500","3026",0
"22173","17","031","460500","3027",0
"22174","17","031","460500","4013",0
"22175","17","031","460500","4014",0
"22176","17","031","460500","4011",0
"22177","17","031","460500","4000",0
"22178","17","031","460500","4001",0
"22179","17","031","460500","4002",0
"22180","17","031","460500","4003",0
"22181","17","031","460500","4004",0
"22182","17","031","460500","4005",0
"22183","17","031","460500","4006",0
"22184","17","031","460500","4007",0
"22185","17","031","460500","4008",0
"22186","17","031","460500","4009",0
"22187","17","031","460500","4010",0
"22188","17","031","460500","4015",0
"22189","17","031","460500","4016",0
"22190","17","031","460500","4018",0
"22191","17","031","460500","4019",0
"22192","17","031","460500","4020",0
"22193","17","031","460500","4021",0
"22194","17","031","460500","4022",0
"22195","17","031","460500","4023",0
"22196","17","031","460500","4012",0
"22197","17","031","460500","4017",0
"22198","17","031","460500","5002",0
"22199","17","031","460500","5000",0
"22200","17","031","460500","5001",0
"22201","17","031","460500","5003",0
"22202","17","031","460500","5004",0
"22203","17","031","460500","5005",0
"22204","17","031","460500","5007",0
"22205","17","031","460500","5008",0
"22206","17","031","460500","5011",0
"22207","17","031","460500","5006",0
"22208","17","031","460500","5009",0
"22209","17","031","460500","5010",0
"22210","17","031","460500","5012",0
"22211","17","031","460500","5014",0
"22212","17","031","460500","5016",0
"22213","17","031","460500","5017",0
"22214","17","031","460500","5015",0
"22215","17","031","460500","5013",0
"22216","17","031","460500","6007",0
"22217","17","031","460500","6008",0
"22218","17","031","460500","6009",0
"22219","17","031","460500","6010",0
"22220","17","031","460500","6011",0
"22221","17","031","460500","6012",0
"22222","17","031","460500","6013",0
"22223","17","031","460500","6014",0
"22224","17","031","460500","6000",0
"22225","17","031","460500","6001",0
"22226","17","031","460500","6002",0
"22227","17","031","460500","6003",0
"22228","17","031","460500","6004",0
"22229","17","031","460500","6005",0
"22230","17","031","460500","6006",0
"22231","17","031","460500","7013",0
"22232","17","031","460500","7014",0
"22233","17","031","460500","7015",0
"22234","17","031","460500","7016",0
"22235","17","031","460500","7017",0
"22236","17","031","460500","7018",0
"22237","17","031","460500","7019",0
"22238","17","031","460500","7020",0
"22239","17","031","460500","7021",0
"22240","17","031","460500","7022",0
"22241","17","031","460500","7023",0
"22242","17","031","460500","7024",0
"22243","17","031","460500","7025",0
"22244","17","031","460500","7026",0
"22245","17","031","460500","7027",0
"22246","17","031","460500","7028",0
"22247","17","031","460500","7029",0
"22248","17","031","460500","7030",0
"22249","17","031","460500","7001",0
"22250","17","031","460500","7002",0
"22251","17","031","460500","7003",0
"22252","17","031","460500","7005",0
"22253","17","031","460500","7006",0
"22254","17","031","460500","7007",0
"22255","17","031","460500","7008",0
"22256","17","031","460500","7009",0
"22257","17","031","460500","7010",0
"22258","17","031","460500","7011",0
"22259","17","031","460500","7012",0
"22260","17","031","460500","7000",0
"22261","17","031","460500","7004",0
"22262","17","031","460600","1000",0
"22263","17","031","460600","1001",0
"22264","17","031","460600","1002",0
"22265","17","031","460600","1003",0
"22266","17","031","460600","1004",0
"22267","17","031","460600","1005",0
"22268","17","031","460600","1006",0
"22269","17","031","460600","1007",0
"22270","17","031","460600","1008",0
"22271","17","031","460600","1009",0
"22272","17","031","460600","1010",0
"22273","17","031","460600","1012",0
"22274","17","031","460600","1013",0
"22275","17","031","460600","1014",0
"22276","17","031","460600","1015",0
"22277","17","031","460600","1016",0
"22278","17","031","460600","1017",0
"22279","17","031","460600","1018",0
"22280","17","031","460600","1019",0
"22281","17","031","460600","1020",0
"22282","17","031","460600","1021",0
"22283","17","031","460600","1011",0
"22284","17","031","460700","1003",0
"22285","17","031","460700","1000",0
"22286","17","031","460700","1001",0
"22287","17","031","460700","1002",0
"22288","17","031","460700","1004",0
"22289","17","031","460700","1005",0
"22290","17","031","460700","1006",0
"22291","17","031","460700","1007",0
"22292","17","031","460700","1008",0
"22293","17","031","460700","1009",0
"22294","17","031","460700","1010",0
"22295","17","031","460700","1011",0
"22296","17","031","460700","2000",0
"22297","17","031","460700","2001",0
"22298","17","031","460700","2002",0
"22299","17","031","460700","2003",0
"22300","17","031","460700","2004",0
"22301","17","031","460700","2005",0
"22302","17","031","460700","2006",0
"22303","17","031","460700","2007",0
"22304","17","031","460700","2009",0
"22305","17","031","460700","2008",0
"22306","17","031","460700","3000",0
"22307","17","031","460700","3001",0
"22308","17","031","460700","3002",0
"22309","17","031","460700","3003",0
"22310","17","031","460700","3004",0
"22311","17","031","460700","3005",0
"22312","17","031","460700","3006",0
"22313","17","031","460700","3007",0
"22314","17","031","460700","3008",0
"22315","17","031","460700","3009",0
"22316","17","031","461000","1000",0
"22317","17","031","461000","1001",0
"22318","17","031","461000","1002",0
"22319","17","031","461000","1003",0
"22320","17","031","461000","1004",0
"22321","17","031","461000","1005",0
"22322","17","031","461000","1006",0
"22323","17","031","461000","1007",0
"22324","17","031","461000","1008",0
"22325","17","031","461000","1009",0
"22326","17","031","461000","1010",0
"22327","17","031","461000","1011",0
"22328","17","031","461000","1012",0
"22329","17","031","461000","1013",0
"22330","17","031","461000","1014",0
"22331","17","031","461000","1015",0
"22332","17","031","461000","1016",0
"22333","17","031","461000","1017",0
"22334","17","031","461000","1018",0
"22335","17","031","461000","1019",0
"22336","17","031","461000","1020",0
"22337","17","031","461000","1021",0
"22338","17","031","461000","1022",0
"22339","17","031","461000","1023",0
"22340","17","031","461000","1024",0
"22341","17","031","461000","1025",0
"22342","17","031","461000","1026",0
"22343","17","031","461000","1027",0
"22344","17","031","461000","1028",0
"22345","17","031","461000","1029",0
"22346","17","031","461000","1030",0
"22347","17","031","461000","1031",0
"22348","17","031","461000","1032",0
"22349","17","031","461000","1033",0
"22350","17","031","461000","1034",0
"22351","17","031","461000","1035",0
"22352","17","031","461000","1036",0
"22353","17","031","461000","1037",0
"22354","17","031","461000","1038",0
"22355","17","031","461000","1039",0
"22356","17","031","461000","1040",0
"22357","17","031","461000","1041",0
"22358","17","031","461000","1042",0
"22359","17","031","461000","1043",0
"22360","17","031","461000","1044",0
"22361","17","031","461000","1045",0
"22362","17","031","461000","1046",0
"22363","17","031","461000","1047",0
"22364","17","031","461000","1048",0
"22365","17","031","461000","1049",0
"22366","17","031","461000","1050",0
"22367","17","031","461000","1051",0
"22368","17","031","461000","1052",0
"22369","17","031","461000","1053",0
"22370","17","031","461000","1054",0
"22371","17","031","461000","1055",0
"22372","17","031","470100","1002",0
"22373","17","031","470100","1003",0
"22374","17","031","470100","1004",0
"22375","17","031","470100","1005",0
"22376","17","031","470100","1006",0
"22377","17","031","470100","1007",0
"22378","17","031","470100","1008",0
"22379","17","031","470100","1009",0
"22380","17","031","470100","1010",0
"22381","17","031","470100","1011",0
"22382","17","031","470100","1012",0
"22383","17","031","470100","1013",0
"22384","17","031","470100","1014",0
"22385","17","031","470100","1015",0
"22386","17","031","470100","1016",0
"22387","17","031","470100","1017",0
"22388","17","031","470100","1018",0
"22389","17","031","470100","1019",0
"22390","17","031","470100","1020",0
"22391","17","031","470100","1021",0
"22392","17","031","470100","1022",0
"22393","17","031","470100","1023",0
"22394","17","031","470100","1025",0
"22395","17","031","470100","1026",0
"22396","17","031","470100","1027",0
"22397","17","031","470100","1028",0
"22398","17","031","470100","1029",0
"22399","17","031","470100","1030",0
"22400","17","031","470100","1031",0
"22401","17","031","470100","1032",0
"22402","17","031","470100","1033",0
"22403","17","031","470100","1034",0
"22404","17","031","470100","1035",0
"22405","17","031","470100","1036",0
"22406","17","031","470100","1037",0
"22407","17","031","470100","1038",0
"22408","17","031","470100","1039",0
"22409","17","031","470100","1040",0
"22410","17","031","470100","1041",0
"22411","17","031","470100","1000",0
"22412","17","031","470100","1024",0
"22413","17","031","470100","1001",0
"22414","17","031","470100","2000",0
"22415","17","031","470100","2001",0
"22416","17","031","470100","2002",0
"22417","17","031","470100","2003",0
"22418","17","031","470100","2004",0
"22419","17","031","470100","2005",0
"22420","17","031","470100","2006",0
"22421","17","031","470100","2007",0
"22422","17","031","470100","2008",0
"22423","17","031","470100","2009",0
"22424","17","031","470100","2010",0
"22425","17","031","470100","2011",0
"22426","17","031","470100","2012",0
"22427","17","031","470100","2013",0
"22428","17","031","470100","2014",0
"22429","17","031","470100","2015",0
"22430","17","031","470100","2016",0
"22431","17","031","470100","2017",0
"22432","17","031","470100","2018",0
"22433","17","031","470100","2020",0
"22434","17","031","470100","2021",0
"22435","17","031","470100","2022",0
"22436","17","031","470100","2023",0
"22437","17","031","470100","2025",0
"22438","17","031","470100","2026",0
"22439","17","031","470100","2027",0
"22440","17","031","470100","2028",0
"22441","17","031","470100","2029",0
"22442","17","031","470100","2030",0
"22443","17","031","470100","2031",0
"22444","17","031","470100","2032",0
"22445","17","031","470100","2033",0
"22446","17","031","470100","2034",0
"22447","17","031","470100","2035",0
"22448","17","031","470100","2036",0
"22449","17","031","470100","2037",0
"22450","17","031","470100","2038",0
"22451","17","031","470100","2039",0
"22452","17","031","470100","2040",0
"22453","17","031","470100","2041",0
"22454","17","031","470100","2042",0
"22455","17","031","470100","2043",0
"22456","17","031","470100","2044",0
"22457","17","031","470100","2045",0
"22458","17","031","470100","2048",0
"22459","17","031","470100","2049",0
"22460","17","031","470100","2052",0
"22461","17","031","470100","2053",0
"22462","17","031","470100","2054",0
"22463","17","031","470100","2055",0
"22464","17","031","470100","2019",0
"22465","17","031","470100","2050",0
"22466","17","031","470100","2024",0
"22467","17","031","470100","2046",0
"22468","17","031","470100","2047",0
"22469","17","031","470100","2051",0
"22470","17","031","480100","1000",0
"22471","17","031","480100","1001",0
"22472","17","031","480100","1002",0
"22473","17","031","480100","1003",0
"22474","17","031","480100","1004",0
"22475","17","031","480100","1005",0
"22476","17","031","480100","1006",0
"22477","17","031","480100","1007",0
"22478","17","031","480100","1008",0
"22479","17","031","480100","1009",0
"22480","17","031","480100","1010",0
"22481","17","031","480100","1011",0
"22482","17","031","480100","1012",0
"22483","17","031","480100","1013",0
"22484","17","031","480100","1014",0
"22485","17","031","480100","1015",0
"22486","17","031","480100","1016",0
"22487","17","031","480100","1017",0
"22488","17","031","480100","1018",0
"22489","17","031","480100","1019",0
"22490","17","031","480100","1020",0
"22491","17","031","480100","1021",0
